"date","year","month","day","county","state","fips","cases","deaths","population","cases_per100k","deaths_per100k","daily_case_count","daily_death_count","datatype","station","fl_m","fl_q","fl_so","fl_t","temp","temp_from_median","location"
2020-05-01,2020,5,1,"Shelby","Tennessee","47157",2599,51,937005,277.373119673854,5.44287383738614,9.81851751057889,0.426892065677344,"TAVG","GHCND:USW00013893","H","","S","",18.3,2.7,"Shelby County, TN"
2020-05-02,2020,5,2,"Shelby","Tennessee","47157",2672,55,937005,285.163899872466,5.86976590306348,7.79078019861157,0.426892065677345,"TAVG","GHCND:USW00013893","H","","S","",21.6,0.600000000000001,"Shelby County, TN"
2020-05-03,2020,5,3,"Shelby","Tennessee","47157",2815,55,937005,300.425291220431,5.86976590306348,15.2613913479651,0,"TAVG","GHCND:USW00013893","H","","S","",22.3,1.3,"Shelby County, TN"
2020-05-04,2020,5,4,"Shelby","Tennessee","47157",2878,58,937005,307.148841254849,6.18993495232149,6.72355003441817,0.320169049258007,"TAVG","GHCND:USW00013893","H","","S","",22.9,1.9,"Shelby County, TN"
2020-05-05,2020,5,5,"Shelby","Tennessee","47157",2922,60,937005,311.8446539773,6.40338098516016,4.6958127224508,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",22.4,1.4,"Shelby County, TN"
2020-05-06,2020,5,6,"Shelby","Tennessee","47157",3010,64,937005,321.236279422202,6.83027305083751,9.39162544490154,0.426892065677344,"TAVG","GHCND:USW00013893","H","","S","",16.2,4.8,"Shelby County, TN"
2020-05-07,2020,5,7,"Shelby","Tennessee","47157",3066,64,937005,327.212768341684,6.83027305083751,5.97648891948285,0,"TAVG","GHCND:USW00013893","H","","S","",14.7,6.3,"Shelby County, TN"
2020-05-08,2020,5,8,"Shelby","Tennessee","47157",3113,67,937005,332.228750113393,7.15044210009552,5.01598177170882,0.320169049258008,"TAVG","GHCND:USW00013893","H","","S","",16.5,4.5,"Shelby County, TN"
2020-05-09,2020,5,9,"Shelby","Tennessee","47157",3189,68,937005,340.339699361263,7.25716511651485,8.11094924786948,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",13.7,7.3,"Shelby County, TN"
2020-05-10,2020,5,10,"Shelby","Tennessee","47157",3260,68,937005,347.917033527036,7.25716511651485,7.57733416577287,0,"TAVG","GHCND:USW00013893","H","","S","",15.4,5.6,"Shelby County, TN"
2020-05-11,2020,5,11,"Shelby","Tennessee","47157",3372,70,937005,359.870011366001,7.47061114935353,11.9529778389657,0.213446032838673,"TAVG","GHCND:USW00013893","H","","S","",15.8,5.2,"Shelby County, TN"
2020-05-12,2020,5,12,"Shelby","Tennessee","47157",3429,73,937005,365.953223301903,7.79078019861153,6.08321193590217,0.320169049258007,"TAVG","GHCND:USW00013893","H","","S","",12,9,"Shelby County, TN"
2020-05-13,2020,5,13,"Shelby","Tennessee","47157",3475,76,937005,370.862482057193,8.11094924786954,4.90925875528944,0.320169049258008,"TAVG","GHCND:USW00013893","H","","S","",18.4,2.6,"Shelby County, TN"
2020-05-14,2020,5,14,"Shelby","Tennessee","47157",3542,81,937005,378.012924157288,8.64456432996622,7.15044210009546,0.533615082096681,"TAVG","GHCND:USW00013893","H","","S","",23.6,2.6,"Shelby County, TN"
2020-05-15,2020,5,15,"Shelby","Tennessee","47157",3595,82,937005,383.669244027513,8.75128734638556,5.65631987022482,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",23.1,2.1,"Shelby County, TN"
2020-05-16,2020,5,16,"Shelby","Tennessee","47157",3681,85,937005,392.847423439576,9.07145639564357,9.17817941206295,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",23.8,2.8,"Shelby County, TN"
2020-05-17,2020,5,17,"Shelby","Tennessee","47157",3726,85,937005,397.649959178446,9.07145639564357,4.80253573887012,0,"TAVG","GHCND:USW00013893","H","","S","",24.7,3.7,"Shelby County, TN"
2020-05-18,2020,5,18,"Shelby","Tennessee","47157",3846,87,937005,410.456721148767,9.28490242848224,12.8067619703203,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",21.7,0.699999999999999,"Shelby County, TN"
2020-05-19,2020,5,19,"Shelby","Tennessee","47157",3936,88,937005,420.061792626507,9.39162544490157,9.60507147774024,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",17.8,3.2,"Shelby County, TN"
2020-05-20,2020,5,20,"Shelby","Tennessee","47157",4005,88,937005,427.425680759441,9.39162544490157,7.36388813293411,0,"TAVG","GHCND:USW00013893","H","","S","",19.4,1.6,"Shelby County, TN"
2020-05-21,2020,5,21,"Shelby","Tennessee","47157",4034,91,937005,430.520648235602,9.71179449415958,3.09496747616078,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",21.1,0.100000000000001,"Shelby County, TN"
2020-05-22,2020,5,22,"Shelby","Tennessee","47157",4127,92,937005,440.4458887626,9.81851751057892,9.92524052699827,0.106723016419334,"TAVG","GHCND:USW00013893","H","","S","",23.5,2.5,"Shelby County, TN"
2020-05-23,2020,5,23,"Shelby","Tennessee","47157",4225,92,937005,450.904744371695,9.81851751057892,10.4588556090949,0,"TAVG","GHCND:USW00013893","H","","S","",24.2,3.2,"Shelby County, TN"
2020-05-24,2020,5,24,"Shelby","Tennessee","47157",4336,94,937005,462.750999194241,10.0319635434176,11.8462548225463,0.213446032838673,"TAVG","GHCND:USW00013893","H","","S","",25.6,4.6,"Shelby County, TN"
2020-05-25,2020,5,25,"Shelby","Tennessee","47157",4451,94,937005,475.024146082465,10.0319635434176,12.2731468882237,0,"TAVG","GHCND:USW00013893","H","","S","",26.9,5.9,"Shelby County, TN"
2020-05-26,2020,5,26,"Shelby","Tennessee","47157",4531,96,937005,483.561987396012,10.2454095762563,8.53784131354695,0.213446032838673,"TAVG","GHCND:USW00013893","H","","S","",25.8,4.8,"Shelby County, TN"
2020-05-27,2020,5,27,"Shelby","Tennessee","47157",4615,105,937005,492.526720775236,11.2059167240303,8.96473337922419,0.960507147774024,"TAVG","GHCND:USW00013893","H","","S","",23.4,2.4,"Shelby County, TN"
2020-05-28,2020,5,28,"Shelby","Tennessee","47157",4718,107,937005,503.519191466428,11.419362756869,10.9924706911916,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",21.6,0.600000000000001,"Shelby County, TN"
2020-05-29,2020,5,29,"Shelby","Tennessee","47157",4823,110,937005,514.725108190458,11.739531806127,11.2059167240302,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",21.9,0.899999999999999,"Shelby County, TN"
2020-05-30,2020,5,30,"Shelby","Tennessee","47157",4943,111,937005,527.531870160778,11.8462548225463,12.8067619703204,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",23.4,2.4,"Shelby County, TN"
2020-05-31,2020,5,31,"Shelby","Tennessee","47157",5003,111,937005,533.935251145938,11.8462548225463,6.4033809851602,0,"TAVG","GHCND:USW00013893","H","","S","",23.2,2.2,"Shelby County, TN"
2020-06-01,2020,6,1,"Shelby","Tennessee","47157",5124,111,937005,546.848736132678,11.8462548225463,12.9134849867396,0,"TAVG","GHCND:USW00013893","H","","S","",23.9,2.9,"Shelby County, TN"
2020-06-02,2020,6,2,"Shelby","Tennessee","47157",5314,117,937005,567.126109252352,12.4865929210623,20.2773731196738,0.640338098516015,"TAVG","GHCND:USW00013893","H","","S","",24.9,3.9,"Shelby County, TN"
2020-06-03,2020,6,3,"Shelby","Tennessee","47157",5428,119,937005,579.292533124156,12.700038953901,12.1664238718043,0.213446032838673,"TAVG","GHCND:USW00013893","H","","S","",26.8,5.8,"Shelby County, TN"
2020-06-04,2020,6,4,"Shelby","Tennessee","47157",5546,124,937005,591.885849061638,13.2336540359977,12.5933159374817,0.533615082096679,"TAVG","GHCND:USW00013893","H","","S","",24.9,3.9,"Shelby County, TN"
2020-06-05,2020,6,5,"Shelby","Tennessee","47157",5669,127,937005,605.012780081216,13.5538230852557,13.1269310195783,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",25.8,4.8,"Shelby County, TN"
2020-06-06,2020,6,6,"Shelby","Tennessee","47157",5812,129,937005,620.274171429181,13.7672691180944,15.2613913479651,0.213446032838673,"TAVG","GHCND:USW00013893","H","","S","",25.3,4.3,"Shelby County, TN"
2020-06-07,2020,6,7,"Shelby","Tennessee","47157",5908,130,937005,630.519581005438,13.8739921345137,10.2454095762563,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",29.3,8.3,"Shelby County, TN"
2020-06-08,2020,6,8,"Shelby","Tennessee","47157",6005,133,937005,640.871713598113,14.1941611837717,10.3521325926756,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",27.4,6.4,"Shelby County, TN"
2020-06-09,2020,6,9,"Shelby","Tennessee","47157",6125,135,937005,653.678475568433,14.4076072166104,12.8067619703203,0.21344603283867,"TAVG","GHCND:USW00013893","H","","S","",26.5,5.5,"Shelby County, TN"
2020-06-10,2020,6,10,"Shelby","Tennessee","47157",6220,136,937005,663.81716212827,14.5143302330297,10.138686559837,0.106723016419336,"TAVG","GHCND:USW00013893","H","","S","",25.6,4.6,"Shelby County, TN"
2020-06-11,2020,6,11,"Shelby","Tennessee","47157",6365,136,937005,679.291999509074,14.5143302330297,15.4748373808037,0,"TAVG","GHCND:USW00013893","H","","S","",23.1,2.1,"Shelby County, TN"
2020-06-12,2020,6,12,"Shelby","Tennessee","47157",6451,151,937005,688.470178921137,16.1151754793197,9.17817941206283,1.60084524629004,"TAVG","GHCND:USW00013893","H","","S","",25.2,4.2,"Shelby County, TN"
2020-06-13,2020,6,13,"Shelby","Tennessee","47157",6556,151,937005,699.676095645167,16.1151754793197,11.2059167240304,0,"TAVG","GHCND:USW00013893","H","","S","",26.6,5.6,"Shelby County, TN"
2020-06-14,2020,6,14,"Shelby","Tennessee","47157",6773,151,937005,722.834990208163,16.1151754793197,23.1588945629959,0,"TAVG","GHCND:USW00013893","H","","S","",27.4,6.4,"Shelby County, TN"
2020-06-15,2020,6,15,"Shelby","Tennessee","47157",6954,153,937005,742.151856180063,16.3286215121584,19.3168659718998,0.213446032838668,"TAVG","GHCND:USW00013893","H","","S","",26.4,5.4,"Shelby County, TN"
2020-06-16,2020,6,16,"Shelby","Tennessee","47157",7104,155,937005,758.160308642964,16.5420675449971,16.0084524629004,0.213446032838675,"TAVG","GHCND:USW00013893","H","","S","",24.4,3.4,"Shelby County, TN"
2020-06-17,2020,6,17,"Shelby","Tennessee","47157",7244,154,937005,773.101530941671,16.4353445285778,14.9412222987071,-0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",25.7,4.7,"Shelby County, TN"
2020-06-18,2020,6,18,"Shelby","Tennessee","47157",7290,158,937005,778.01078969696,16.8622365942551,4.90925875528933,0.426892065677347,"TAVG","GHCND:USW00013893","H","","S","",26.2,5.2,"Shelby County, TN"
2020-06-19,2020,6,19,"Shelby","Tennessee","47157",7623,160,937005,813.549554164599,17.0756826270938,35.538764467639,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",27.2,6.2,"Shelby County, TN"
2020-06-20,2020,6,20,"Shelby","Tennessee","47157",7737,163,937005,825.715978036403,17.3958516763518,12.1664238718042,0.320169049258006,"TAVG","GHCND:USW00013893","H","","S","",28,7,"Shelby County, TN"
2020-06-21,2020,6,21,"Shelby","Tennessee","47157",7916,163,937005,844.819397975464,17.3958516763518,19.1034199390612,0,"TAVG","GHCND:USW00013893","H","","S","",26.1,5.1,"Shelby County, TN"
2020-06-22,2020,6,22,"Shelby","Tennessee","47157",8064,165,937005,860.614404405526,17.6092977091905,15.7950064300618,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",24.6,3.6,"Shelby County, TN"
2020-06-23,2020,6,23,"Shelby","Tennessee","47157",8268,166,937005,882.385899755071,17.7160207256098,21.7714953495446,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",25.3,4.3,"Shelby County, TN"
2020-06-24,2020,6,24,"Shelby","Tennessee","47157",8490,170,937005,906.078409400163,18.1429127912871,23.6925096450926,0.426892065677347,"TAVG","GHCND:USW00013893","H","","S","",23.9,2.9,"Shelby County, TN"
2020-06-25,2020,6,25,"Shelby","Tennessee","47157",8643,175,937005,922.407030912322,18.6765278733838,16.3286215121584,0.533615082096677,"TAVG","GHCND:USW00013893","H","","S","",25.7,4.7,"Shelby County, TN"
2020-06-26,2020,6,26,"Shelby","Tennessee","47157",8988,181,937005,959.226471576993,19.3168659718998,36.819440664671,0.640338098516018,"TAVG","GHCND:USW00013893","H","","S","",24.3,3.3,"Shelby County, TN"
2020-06-27,2020,6,27,"Shelby","Tennessee","47157",9139,182,937005,975.341647056312,19.4235889883192,16.1151754793196,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",25.7,4.7,"Shelby County, TN"
2020-06-28,2020,6,28,"Shelby","Tennessee","47157",9139,182,937005,975.341647056312,19.4235889883192,0,0,"TAVG","GHCND:USW00013893","H","","S","",28.2,7.2,"Shelby County, TN"
2020-06-29,2020,6,29,"Shelby","Tennessee","47157",9671,186,937005,1032.1182917914,19.8504810539965,56.7766447350867,0.426892065677343,"TAVG","GHCND:USW00013893","H","","S","",27.4,6.4,"Shelby County, TN"
2020-06-30,2020,6,30,"Shelby","Tennessee","47157",10028,192,937005,1070.2184086531,20.4908191525125,38.1001168617031,0.640338098516018,"TAVG","GHCND:USW00013893","H","","S","",28.3,7.3,"Shelby County, TN"
2020-07-01,2020,7,1,"Shelby","Tennessee","47157",10344,193,937005,1103.94288184161,20.5975421689319,33.7244731885103,0.106723016419334,"TAVG","GHCND:USW00013893","H","","S","",27.9,6.9,"Shelby County, TN"
2020-07-02,2020,7,2,"Shelby","Tennessee","47157",10765,195,937005,1148.87327175415,20.8109882017705,44.9303899125405,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",26.7,5.7,"Shelby County, TN"
2020-07-03,2020,7,3,"Shelby","Tennessee","47157",11145,197,937005,1189.4280179935,21.0244342346092,40.5547462393477,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",28,7,"Shelby County, TN"
2020-07-04,2020,7,4,"Shelby","Tennessee","47157",11560,198,937005,1233.71806980752,21.1311572510285,44.2900518140243,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",27.2,6.2,"Shelby County, TN"
2020-07-05,2020,7,5,"Shelby","Tennessee","47157",11829,200,937005,1262.42656122433,21.3446032838672,28.7084914168015,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",27.1,6.1,"Shelby County, TN"
2020-07-06,2020,7,6,"Shelby","Tennessee","47157",12019,201,937005,1282.703934344,21.4513263002866,20.2773731196737,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",26.4,5.4,"Shelby County, TN"
2020-07-07,2020,7,7,"Shelby","Tennessee","47157",12176,202,937005,1299.45944792184,21.5580493167059,16.7555135778359,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",28.1,7.1,"Shelby County, TN"
2020-07-08,2020,7,8,"Shelby","Tennessee","47157",12549,208,937005,1339.26713304625,22.1983874152219,39.8076851244123,0.640338098516015,"TAVG","GHCND:USW00013893","H","","S","",27.2,6.2,"Shelby County, TN"
2020-07-09,2020,7,9,"Shelby","Tennessee","47157",12842,214,937005,1370.53697685711,22.8387255137379,31.2698438108655,0.640338098516015,"TAVG","GHCND:USW00013893","H","","S","",27.4,6.4,"Shelby County, TN"
2020-07-10,2020,7,10,"Shelby","Tennessee","47157",13135,219,937005,1401.80682066798,23.3723405958346,31.2698438108655,0.533615082096681,"TAVG","GHCND:USW00013893","H","","S","",27.3,6.3,"Shelby County, TN"
2020-07-11,2020,7,11,"Shelby","Tennessee","47157",13452,223,937005,1435.63801687291,23.7992326615119,33.8311962049295,0.426892065677343,"TAVG","GHCND:USW00013893","H","","S","",29.1,8.1,"Shelby County, TN"
2020-07-12,2020,7,12,"Shelby","Tennessee","47157",13702,224,937005,1462.31877097774,23.9059556779313,26.680754104834,0.106723016419338,"TAVG","GHCND:USW00013893","H","","S","",29.5,8.5,"Shelby County, TN"
2020-07-13,2020,7,13,"Shelby","Tennessee","47157",14163,224,937005,1511.51808154706,23.9059556779313,49.1993105693141,0,"TAVG","GHCND:USW00013893","H","","S","",28.8,7.8,"Shelby County, TN"
2020-07-14,2020,7,14,"Shelby","Tennessee","47157",14555,229,937005,1553.35350398344,24.439570760028,41.8354224363798,0.533615082096677,"TAVG","GHCND:USW00013893","H","","S","",29.4,8.4,"Shelby County, TN"
2020-07-15,2020,7,15,"Shelby","Tennessee","47157",14891,233,937005,1589.21243750033,24.8664628257053,35.8589335168967,0.426892065677347,"TAVG","GHCND:USW00013893","H","","S","",30.5,9.5,"Shelby County, TN"
2020-07-16,2020,7,16,"Shelby","Tennessee","47157",15324,233,937005,1635.42350360991,24.8664628257053,46.2110661095726,0,"TAVG","GHCND:USW00013893","H","","S","",29.4,8.4,"Shelby County, TN"
2020-07-17,2020,7,17,"Shelby","Tennessee","47157",15678,235,937005,1673.20345142235,25.079908858544,37.779947812445,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",29.4,8.4,"Shelby County, TN"
2020-07-18,2020,7,18,"Shelby","Tennessee","47157",16224,241,937005,1731.47421838731,25.72024695706,58.2707669649574,0.640338098516018,"TAVG","GHCND:USW00013893","H","","S","",30.1,9.1,"Shelby County, TN"
2020-07-19,2020,7,19,"Shelby","Tennessee","47157",16468,245,937005,1757.51463439363,26.1471390227373,26.0404160063181,0.426892065677347,"TAVG","GHCND:USW00013893","H","","S","",30.3,9.3,"Shelby County, TN"
2020-07-20,2020,7,20,"Shelby","Tennessee","47157",16767,245,937005,1789.42481630301,26.1471390227373,31.9101819093817,0,"TAVG","GHCND:USW00013893","H","","S","",30.2,9.2,"Shelby County, TN"
2020-07-21,2020,7,21,"Shelby","Tennessee","47157",16978,252,937005,1811.94337276749,26.8942001376727,22.5185564644798,0.747061114935349,"TAVG","GHCND:USW00013893","H","","S","",29.4,8.4,"Shelby County, TN"
2020-07-22,2020,7,22,"Shelby","Tennessee","47157",17255,257,937005,1841.50564831564,27.4278152197694,29.5622755481561,0.533615082096681,"TAVG","GHCND:USW00013893","H","","S","",27.1,6.1,"Shelby County, TN"
2020-07-23,2020,7,23,"Shelby","Tennessee","47157",17684,260,937005,1887.28982235954,27.7479842690274,45.7841740438951,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",28,7,"Shelby County, TN"
2020-07-24,2020,7,24,"Shelby","Tennessee","47157",18058,263,937005,1927.20423050037,28.0681533182854,39.9144081408317,0.320169049258009,"TAVG","GHCND:USW00013893","H","","S","",29.1,8.1,"Shelby County, TN"
2020-07-25,2020,7,25,"Shelby","Tennessee","47157",18488,265,937005,1973.09512756069,28.2815993511241,45.8908970603145,0.213446032838672,"TAVG","GHCND:USW00013893","H","","S","",28.3,7.3,"Shelby County, TN"
